P662,[0-1],[0-1],[0-0],[0-1],[0-2],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-2],[0-3],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-2],[0-3],[0-2],[0-3],[0-2],[0-2],[0-1],[0-2],[0-2],[0-2],[0-3],[0-1],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-3],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-4],[0-3],[0-2],aaabb,Group: 20
P735,[0-1],[0-1],[0-0],[0-1],[0-2],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-2],[0-3],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-2],[0-3],[0-2],[0-3],[0-2],[0-2],[0-1],[0-2],[0-2],[0-2],[0-3],[0-1],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-3],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-4],[0-3],[0-2],aaabb,Group: 20
P352,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aaaab,Group: 21
P689,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aaaab,Group: 21
P608,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aaaab,Group: 21
P743,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aaaab,Group: 21
P252,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aaaab,Group: 21
P224,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aaaab,Group: 21
P362,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aabab,Group: 21
P277,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aabab,Group: 21
P347,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aabab,Group: 21
P779,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aabab,Group: 21
P731,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aabab,Group: 21
P794,[0-1],[0-1],[0-3],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-3],[0-1],[0-1],[0-1],[0-2],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-3],[0-1],[0-2],[0-2],[0-2],[0-4],[0-2],[0-3],[0-2],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-3],[0-4],[0-5],[0-2],[0-2],[0-3],[0-3],[0-4],[0-2],[0-5],aabab,Group: 21
P372,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],abaab,Group: 22
P692,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],abaab,Group: 22
P343,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],aabbb,Group: 22
P601,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],aabbb,Group: 22
P800,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],aabbb,Group: 22
P798,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],aabbb,Group: 22
P204,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],aabab,Group: 22
P728,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],aabab,Group: 22
P478,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],abbab,Group: 22
P785,[0-6],[0-2],[0-4],[0-2],[0-3],[0-5],[0-4],[0-3],[0-3],[0-3],[0-4],[0-3],[0-4],[0-3],[0-3],[0-8],[0-5],[0-5],[0-4],[0-6],[0-3],[1-5],[0-5],[0-5],[1-5],[1-5],[0-5],[0-3],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-4],[0-4],[1-5],[0-2],[0-5],[0-4],[0-6],[0-3],[0-5],[0-4],[0-4],[0-5],[0-5],[0-4],[1-7],[1-5],[1-4],[3-5],abbab,Group: 22
P767,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],aabab,Group: 23
P769,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],aabab,Group: 23
P361,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],ababb,Group: 23
P772,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],ababb,Group: 23
P641,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],bbaab,Group: 23
P770,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],bbaab,Group: 23
P390,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],babab,Group: 23
P602,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],babab,Group: 23
P223,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],abbab,Group: 23
P686,[0-6],[0-5],[0-3],[0-3],[0-6],[0-4],[0-3],[0-5],[0-3],[0-6],[0-4],[0-5],[0-1],[0-4],[0-4],[0-5],[0-5],[0-3],[0-6],[0-3],[0-5],[0-4],[0-7],[0-4],[0-5],[0-3],[0-3],[0-3],[0-3],[0-2],[0-2],[0-5],[0-2],[0-3],[0-3],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-3],[0-3],[0-3],[0-5],[0-5],[0-4],[0-5],[0-6],[0-5],[0-8],abbab,Group: 23
P345,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],aaaab,Group: 24
P434,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],aaaab,Group: 24
P206,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],abbab,Group: 24
P342,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],abbab,Group: 24
P813,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],babaa,Group: 24
P357,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],babaa,Group: 24
P752,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],abbaa,Group: 24
P569,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],abbaa,Group: 24
P595,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],abbab,Group: 24
P591,[1-4],[0-3],[1-7],[0-4],[1-7],[0-5],[1-5],[0-6],[1-4],[1-5],[0-6],[0-7],[0-3],[0-5],[1-5],[0-4],[1-5],[1-6],[2-10],[0-5],[1-6],[0-5],[1-5],[1-8],[1-5],[1-7],[1-5],[0-5],[0-4],[0-3],[0-4],[0-4],[0-3],[0-4],[0-4],[0-5],[0-5],[0-3],[0-3],[1-6],[2-4],[1-5],[0-3],[0-7],[0-6],[1-3],[1-6],[1-6],[0-6],[1-7],[0-7],[1-9],abbab,Group: 24
P338,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],aabab,Group: 25
P705,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],aabab,Group: 25
P570,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],abbab,Group: 25
P391,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],abbab,Group: 25
P394,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],bbaab,Group: 25
P584,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],bbaab,Group: 25
P412,[0-4],[1-5],[0-4],[1-9],[0-5],[0-5],[1-4],[1-6],[0-6],[1-6],[0-4],[1-5],[0-6],[0-5],[1-6],[1-7],[2-5],[2-7],[1-5],[0-5],[2-7],[1-5],[2-6],[0-7],[1-7],[2-9],[0-3],[0-4],[0-4],[0-6],[0-4],[0-6],[0-3],[0-5],[0-5],[0-5],[0-4],[0-3],[1-4],[0-3],[0-5],[1-7],[2-6],[0-5],[1-5],[0-6],[0-6],[3-8],[1-6],[1-5],[2-9],[2-9],abbab,Group: 25
